_id,video_id,comment,cleaned_comment,sentiment
6877a0df8d741c12a11148fe,CRraHg4Ks_g,"31% of the population in CA lives in poverty, where most tech, ai companies are based + earn billions. The abundance argument is not persuasive based on CA statistics to start.",of the population in ca lives in poverty where most tech ai companies are based earn billions the abundance argument is not persuasive based on ca statistics to start,positive
6877a0df8d741c12a11148ff,CRraHg4Ks_g,Google is lucky to have Demis what a guy,google is lucky to have demis what a guy,positive
6877a0df8d741c12a1114900,CRraHg4Ks_g,"I'm skeptical when AI company CEOs and developers say things like ""Sure, AI development has some downsides, but the benefits will outweigh them in the end, so we should keep pushing forward."" It feels like they're not genuinely worried about the negative consequences they're creating. Instead, they're basically dumping the responsibility for dealing with those problems onto politicians and the rest of society. 

Are these companies actually putting their money where their mouth is? Are they donating to help people who've lost jobs to automation, or supporting communities that are being disrupted by their technology?",i am skeptical when ai company ceos and developers say things like sure ai development has some downsides but the benefits will outweigh them in the end so we should keep pushing forward it feels like they are not genuinely worried about the negative consequences they are creating instead they are basically dumping the responsibility for dealing with those problems onto politicians and the rest of society are these companies actually putting their money where their mouth is are they donating to help people who have lost jobs to automation or supporting communities that are being disrupted by their technology,neutral
6877a0df8d741c12a1114901,CRraHg4Ks_g,great piece y’all 👏,great piece you all,positive
6877a0df8d741c12a1114902,CRraHg4Ks_g,You can't have AI that is both obedient AND prevent bad actors form abusing it. Because obedient AI means we need to figure out how to align humans first and no one has worked that one out.,you cannot have ai that is both obedient and prevent bad actors form abusing it because obedient ai means we need to figure out how to align humans first and no one has worked that one out,neutral
6877a0df8d741c12a1114903,CRraHg4Ks_g,This idiot has no plan at all.,this idiot has no plan at all,negative
6877a0df8d741c12a1114904,CRraHg4Ks_g,we're cooked,we are cooked,neutral
6877a0df8d741c12a1114905,CRraHg4Ks_g,"People who develop software should not be placed in positions to preach about the future of society. They don’t know the slightest thing about anthropology, economics, international affaires, sociology, biology, etc. Until we curb this culture of venerating eloquent extremely specialized megalomaniacs, our futures will keep tapering, with or without AI.",people who develop software should not be placed in positions to preach about the future of society they do not know the slightest thing about anthropology economics international affaires sociology biology etc until we curb this culture of venerating eloquent extremely specialized megalomaniacs our futures will keep tapering with or without ai,neutral
6877a0df8d741c12a1114906,CRraHg4Ks_g,"So let me get this straight. Something millions of times more intelligent than us is going to be satisfied serving us, forever?!? So incredibly naive!",so let me get this straight something millions of times more intelligent than us is going to be satisfied serving us forever so incredibly naive,positive
6877a0df8d741c12a1114907,CRraHg4Ks_g,"AI is the most idiotic incomprehensible concept ever!  It takes all of 3 seconds to spot AI whether it’s a video or anything written.  AI is for people who are completely incapable of writing their own material.  Everyone writes with their own vocabulary, their specific type of grammar, phrases, etc.  AI has zero personality whatsoever with preposterous concepts. AI is amateur hour",ai is the most idiotic incomprehensible concept ever it takes all of seconds to spot ai whether it is a video or anything written ai is for people who are completely incapable of writing their own material everyone writes with their own vocabulary their specific type of grammar phrases etc ai has zero personality whatsoever with preposterous concepts ai is amateur hour,positive
6877a0df8d741c12a1114908,CRraHg4Ks_g,"The first step towards any human improvement, is to recognize that intelligent persons who lack wisdom, are NOT the rolemodels society tends to paint them as.  This man seems to have ZERO wisdom, but is undoubtedly extremely intelligent.  The older gentleman interviewing him, while maybe not as intelligent, has some life-experience that the younger man with glasses simply fails to grasp.",the first step towards any human improvement is to recognize that intelligent persons who lack wisdom are not the rolemodels society tends to paint them as this man seems to have zero wisdom but is undoubtedly extremely intelligent the older gentleman interviewing him while maybe not as intelligent has some lifeexperience that the younger man with glasses simply fails to grasp,positive
